description,alertlevel,alertscore,episodealertscore,country,fromdate,todate,severity (ha),iso3,GDACS ID,People affected,Duration (days),longitude,latitude
Green Forest fires in Angola from: 30 Sep 2021 to: 17 Oct 2021.,Green,1.0,0.5,Angola,2021-09-30,2021-10-17,6964.0,AGO,WF 1002681,0.0,17.0,14.180448998361634,-11.200541950574948
Green Forest fires in Bolivia from: 27 Sep 2021 to: 15 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-15,16940.0,BOL,WF 1002607,0.0,18.0,-62.28145565652912,-15.663795759532634
Green Forest fires in Bolivia from: 27 Sep 2021 to: 15 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-15,31959.0,BOL,WF 1002620,0.0,18.0,-64.81768662692186,-13.936314490794063
Green Forest fires in Bolivia from: 27 Sep 2021 to: 15 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-15,6722.0,BOL,WF 1002621,0.0,18.0,-64.01497409476326,-14.243009179994404
Green Forest fires in Botswana from: 30 Sep 2021 to: 15 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-15,30032.0,BWA,WF 1002627,0.0,15.0,22.707269394138002,-19.707436002610873
Green Forest fires in Bolivia from: 30 Sep 2021 to: 15 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-30,2021-10-15,8159.0,BOL,WF 1002661,0.0,15.0,-65.95369313539996,-13.25708938168552
Green Forest fires in Bolivia from: 27 Sep 2021 to: 10 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-10,8112.0,BOL,WF 1002608,0.0,13.0,-59.573100947980514,-16.76715137784915
Green Forest fires in Bolivia from: 30 Sep 2021 to: 10 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-30,2021-10-10,6534.0,BOL,WF 1002641,0.0,10.0,-67.33770169793478,-13.16678575979274
Green Forest fires in Bolivia from: 28 Sep 2021 to: 10 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-28,2021-10-10,5286.0,BOL,WF 1002673,0.0,12.0,-59.453511986377016,-16.53902708212158
Green Forest fires in Bolivia from: 27 Sep 2021 to: 09 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-09,17763.0,BOL,WF 1002590,0.0,12.0,-65.11475429278981,-15.998792459390108
Green Forest fires in Bolivia from: 27 Sep 2021 to: 09 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-09,7296.0,BOL,WF 1002610,0.0,12.0,-59.65473377322028,-16.969068940602714
Green Forest fires in Bolivia from: 27 Sep 2021 to: 09 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-09,16990.0,BOL,WF 1002629,2193.0,12.0,-59.89365378271495,-16.6121481207127
Green Forest fires in Spain from: 20 Sep 2021 to: 09 Oct 2021.,Green,1.0,0.5,Spain,2021-09-20,2021-10-09,5173.0,ESP,WF 1002630,16786.0,19.0,-17.88812973120366,28.61982046759962
Green Forest fires in Angola from: 30 Sep 2021 to: 09 Oct 2021.,Green,1.0,0.5,Angola,2021-09-30,2021-10-09,6402.0,AGO,WF 1002672,0.0,9.0,14.180344689514053,-11.198519788837636
Green Forest fires in Angola from: 30 Sep 2021 to: 08 Oct 2021.,Green,1.0,0.5,Angola,2021-09-30,2021-10-08,6038.0,AGO,WF 1002643,0.0,8.0,14.181262729420544,-11.198352609215448
Green Forest fires in Namibia from: 30 Sep 2021 to: 06 Oct 2021.,Green,1.0,0.5,Namibia,2021-09-30,2021-10-06,26699.0,NAM,WF 1002602,580.0,6.0,16.612747124215307,-19.919473655681738
Green Forest fires in Bolivia from: 27 Sep 2021 to: 06 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-06,13032.0,BOL,WF 1002609,0.0,9.0,-58.845003839896776,-19.350979673868792
Green Forest fires in Brazil from: 28 Sep 2021 to: 06 Oct 2021.,Green,1.0,0.5,Brazil,2021-09-28,2021-10-06,10500.0,BRA,WF 1002662,0.0,8.0,-56.75364077013326,-19.6238721884935
Green Forest fires in Bolivia from: 27 Sep 2021 to: 05 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-05,16222.0,BOL,WF 1002596,0.0,8.0,-62.208420091755876,-14.776354719890273
Green Forest fires in Botswana from: 30 Sep 2021 to: 05 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-05,22905.0,BWA,WF 1002615,0.0,5.0,22.600427469439317,-23.155590013445988
Green Forest fires in Botswana from: 30 Sep 2021 to: 05 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-05,23137.0,BWA,WF 1002652,0.0,5.0,22.3183913809592,-22.521259386369607
Green Forest fires in Angola from: 30 Sep 2021 to: 05 Oct 2021.,Green,1.0,0.5,Angola,2021-09-30,2021-10-05,5658.0,AGO,WF 1002653,0.0,5.0,15.028800674101236,-15.311378448784467
Green Forest fires in Argentina from: 25 Sep 2021 to: 05 Oct 2021.,Green,1.0,0.5,Argentina,2021-09-25,2021-10-05,8085.0,ARG,WF 1002654,0.0,10.0,-65.53702085450097,-32.094685860436506
Green Forest fires in Australia from: 18 Sep 2021 to: 04 Oct 2021.,Green,1.0,0.5,Australia,2021-09-18,2021-10-04,19630.0,AUS,WF 1002582,1.0,16.0,122.39932268402097,-17.397398166971044
Green Forest fires in Bolivia from: 28 Sep 2021 to: 04 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-28,2021-10-04,8588.0,BOL,WF 1002619,0.0,6.0,-62.9380944267025,-13.535555874405544
Green Forest fires in Botswana from: 30 Sep 2021 to: 04 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-04,22661.0,BWA,WF 1002642,0.0,4.0,22.317974171767577,-22.52071237719007
Green Forest fires in Botswana from: 30 Sep 2021 to: 04 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-04,5453.0,BWA,WF 1002644,0.0,4.0,25.615394685751554,-23.7187737229995
Green Forest fires in Bolivia from: 28 Sep 2021 to: 04 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-28,2021-10-04,8349.0,BOL,WF 1002645,0.0,6.0,-63.19037843173261,-13.226072843637025
"Green Forest fires in Bolivia, Brazil from: 28 Sep 2021 to: 03 Oct 2021.",Green,1.0,0.5,"Bolivia, Brazil",2021-09-28,2021-10-03,8471.0,BOL,WF 1002574,0.0,5.0,-57.73275916034424,-18.754439867605086
Green Forest fires in Namibia from: 30 Sep 2021 to: 03 Oct 2021.,Green,1.0,0.5,Namibia,2021-09-30,2021-10-03,22698.0,NAM,WF 1002594,103.0,3.0,16.50727785059144,-20.115224112542464
Green Forest fires in Namibia from: 30 Sep 2021 to: 03 Oct 2021.,Green,1.0,0.5,Namibia,2021-09-30,2021-10-03,41566.0,NAM,WF 1002603,0.0,3.0,18.479661538803782,-21.866265777970487
Green Forest fires in Bolivia from: 30 Sep 2021 to: 03 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-30,2021-10-03,7354.0,BOL,WF 1002617,0.0,3.0,-63.17842726337467,-13.225695107342334
Green Forest fires in Botswana from: 30 Sep 2021 to: 03 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-03,14997.0,BWA,WF 1002628,0.0,3.0,22.331761899233832,-22.514327169358797
Green Forest fires in Bolivia from: 24 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-24,2021-10-02,7965.0,BOL,WF 1002537,0.0,8.0,-68.76482789397096,-13.014526828962556
Green Forest fires in Bolivia from: 24 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-24,2021-10-02,12090.0,BOL,WF 1002571,0.0,8.0,-68.42538973800045,-12.945521663292027
Green Forest fires in Paraguay from: 24 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Paraguay,2021-09-24,2021-10-02,8129.0,PRY,WF 1002579,0.0,8.0,-58.940108663446,-23.325288515760324
Green Forest fires in Australia from: 23 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Australia,2021-09-23,2021-10-02,6497.0,AUS,WF 1002581,0.0,9.0,144.8691438223125,-17.063308302286107
Green Forest fires in Australia from: 21 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Australia,2021-09-21,2021-10-02,6862.0,AUS,WF 1002593,0.0,11.0,123.03303567784876,-16.779283872789982
Green Forest fires in Paraguay from: 27 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Paraguay,2021-09-27,2021-10-02,13385.0,PRY,WF 1002599,0.0,5.0,-59.12540816520991,-19.687933334105146
Green Forest fires in Canada from: 13 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Canada,2021-09-13,2021-10-02,18884.0,CAN,WF 1002600,0.0,19.0,-102.7318244728197,53.28794443013565
Green Forest fires in Botswana from: 30 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Botswana,2021-09-30,2021-10-02,13075.0,BWA,WF 1002604,0.0,2.0,22.32518329594251,-22.521620679588004
Green Forest fires in Namibia from: 30 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Namibia,2021-09-30,2021-10-02,5912.0,NAM,WF 1002616,0.0,2.0,16.5923425407741,-20.137542560815753
Green Forest fires in Canada from: 28 Sep 2021 to: 02 Oct 2021.,Green,1.0,0.5,Canada,2021-09-28,2021-10-02,6883.0,CAN,WF 1002618,0.0,4.0,-102.9212478502794,53.20145342204509
Green Forest fires in United States from: 12 Sep 2021 to: 01 Oct 2021.,Green,1.0,0.5,United States,2021-09-12,2021-10-01,39026.0,USA,WF 1002451,117.0,19.0,-118.6028818034246,35.97601982747915
Green Forest fires in Paraguay from: 25 Sep 2021 to: 01 Oct 2021.,Green,1.0,0.5,Paraguay,2021-09-25,2021-10-01,7237.0,PRY,WF 1002578,0.0,6.0,-57.74442820058539,-22.913514935967722
Green Forest fires in Brazil from: 28 Sep 2021 to: 01 Oct 2021.,Green,1.0,0.5,Brazil,2021-09-28,2021-10-01,13637.0,BRA,WF 1002595,0.0,3.0,-57.56856610051862,-19.62348999672656
Green Forest fires in Brazil from: 27 Sep 2021 to: 01 Oct 2021.,Green,1.0,0.5,Brazil,2021-09-27,2021-10-01,8993.0,BRA,WF 1002597,0.0,4.0,-57.2188373180495,-18.936259593450885
Green Forest fires in Bolivia from: 27 Sep 2021 to: 01 Oct 2021.,Green,1.0,0.5,Bolivia,2021-09-27,2021-10-01,7784.0,BOL,WF 1002605,0.0,4.0,-64.81908386199078,-13.950740392368859
"Green Forest fires in Bolivia, Brazil from: 27 Sep 2021 to: 01 Oct 2021.",Green,1.0,0.5,"Bolivia, Brazil",2021-09-27,2021-10-01,9073.0,BOL,WF 1002606,0.0,4.0,-58.049308116339425,-17.49779229315205
Green Forest fires in Canada from: 27 Sep 2021 to: 30 Sep 2021.,Green,1.0,0.5,Canada,2021-09-27,2021-09-30,5136.0,CAN,WF 1002598,0.0,3.0,-102.66266680692095,53.30867157752534
Green Forest fires in United States from: 11 Sep 2021 to: 30 Sep 2021.,Green,1.0,0.5,United States,2021-09-11,2021-09-30,7168.0,USA,WF 1002552,1.0,19.0,-112.21621789002491,46.167220129110845
Green Forest fires in Bolivia from: 25 Sep 2021 to: 30 Sep 2021.,Green,1.0,0.5,Bolivia,2021-09-25,2021-09-30,12926.0,BOL,WF 1002555,0.0,5.0,-67.92496389286043,-12.898522083698621
Green Forest fires in United States from: 11 Sep 2021 to: 30 Sep 2021.,Green,1.0,0.5,United States,2021-09-11,2021-09-30,25434.0,USA,WF 1002404,83.0,19.0,-118.79835724303557,36.5481889764901
Green Forest fires in Mozambique from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-25,2021-11-09,12658.0,MOZ,WF 1003481,0.0,15.0,37.14548773472985,-11.85617617036143
Green Forest fires in Australia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-31,2021-11-09,36534.0,AUS,WF 1003485,0.0,9.0,142.71051824787645,-12.357412818887713
Green Forest fires in Australia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-31,2021-11-09,53145.0,AUS,WF 1003486,3.0,9.0,123.08938479240754,-18.153430512937828
Green Forest fires in Sudan from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Sudan,2021-10-31,2021-11-09,6289.0,SDN,WF 1003487,0.0,9.0,25.61341688668701,9.922832387765894
Green Forest fires in Mozambique from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-31,2021-11-09,17420.0,MOZ,WF 1003488,379.0,9.0,38.612217990590864,-15.993791741684497
Green Forest fires in Australia from: 24 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-24,2021-11-09,62581.0,AUS,WF 1002777,0.0,16.0,143.95100869737004,-15.00841740442577
Green Forest fires in Chad from: 23 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Chad,2021-10-23,2021-11-09,6858.0,TCD,WF 1002778,0.0,17.0,13.826063803656849,13.70732519758157
Green Forest fires in Zimbabwe from: 24 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Zimbabwe,2021-10-24,2021-11-09,8000.0,ZWE,WF 1002842,0.0,16.0,29.52067646408995,-16.24022079528443
Green Forest fires in Australia from: 24 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-24,2021-11-09,94878.0,AUS,WF 1002846,0.0,16.0,143.23853199187295,-15.773078445895827
Green Forest fires in Mozambique from: 24 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-24,2021-11-09,15948.0,MOZ,WF 1002850,7260.0,16.0,37.08104107924539,-15.31750187913556
Green Forest fires in Australia from: 24 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-24,2021-11-09,39779.0,AUS,WF 1002859,0.0,16.0,142.00311938903127,-14.14575142865443
Green Forest fires in Australia from: 23 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-23,2021-11-09,16263.0,AUS,WF 1002865,0.0,17.0,133.53704907847856,-12.005308511194205
Green Forest fires in Australia from: 22 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-22,2021-11-09,33460.0,AUS,WF 1002878,0.0,18.0,142.2579209419783,-13.630510435793584
"Green Forest fires in Mozambique, Zimbabwe from: 22 Oct 2021 to: 09 Nov 2021.",Green,1.0,0.5,"Mozambique, Zimbabwe",2021-10-22,2021-11-09,12050.0,MOZ,WF 1003037,54.0,18.0,33.00617005798535,-16.797270082292947
Green Forest fires in Mozambique from: 24 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-24,2021-11-09,7386.0,MOZ,WF 1003035,0.0,16.0,36.56624168367848,-16.38964049320762
Green Forest fires in India from: 22 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,India,2021-10-22,2021-11-09,29996.0,IND,WF 1003043,16844.0,18.0,79.91101448045993,22.39140978814598
Green Forest fires in Mozambique from: 22 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-22,2021-11-09,10752.0,MOZ,WF 1003045,0.0,18.0,32.97449924035492,-16.53204940310356
Green Forest fires in Nigeria from: 21 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Nigeria,2021-10-21,2021-11-09,16808.0,NGA,WF 1003117,18917.0,19.0,14.024698854271694,11.371892589128233
Green Forest fires in Mozambique from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-31,2021-11-09,5322.0,MOZ,WF 1003198,0.0,9.0,35.12798158680004,-18.644924760063873
Green Forest fires in Zambia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Zambia,2021-10-31,2021-11-09,10641.0,ZMB,WF 1003199,0.0,9.0,31.68090984227252,-12.94233874583807
Green Forest fires in Australia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-31,2021-11-09,9093.0,AUS,WF 1003201,0.0,9.0,135.0968853396854,-16.06655860059604
Green Forest fires in Mozambique from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-31,2021-11-09,6171.0,MOZ,WF 1003203,0.0,9.0,37.17040229153511,-12.084738344909749
Green Forest fires in Australia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-31,2021-11-09,14290.0,AUS,WF 1003206,0.0,9.0,143.9418207299828,-15.212710507679573
Green Forest fires in Zambia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Zambia,2021-10-31,2021-11-09,13437.0,ZMB,WF 1003209,0.0,9.0,29.48331964113582,-15.553889457628877
Green Forest fires in Mozambique from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-31,2021-11-09,5730.0,MOZ,WF 1003212,0.0,9.0,32.821862293183116,-20.48470603928647
Green Forest fires in Tanzania from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-31,2021-11-09,5478.0,TZA,WF 1003215,0.0,9.0,36.136873637961415,-9.720061745036896
Green Forest fires in Mozambique from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-31,2021-11-09,7914.0,MOZ,WF 1003216,0.0,9.0,35.67028212211196,-12.484587795884972
Green Forest fires in Australia from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-31,2021-11-09,9870.0,AUS,WF 1003217,0.0,9.0,129.51038471200795,-15.265700161121794
Green Forest fires in Tanzania from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-31,2021-11-09,5024.0,TZA,WF 1003219,0.0,9.0,37.227874479797535,-10.321418605017522
Green Forest fires in Tanzania from: 31 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-31,2021-11-09,5579.0,TZA,WF 1003220,0.0,9.0,37.267413332863576,-7.588647626356745
Green Forest fires in Sudan from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Sudan,2021-10-27,2021-11-09,6921.0,SDN,WF 1003225,0.0,13.0,28.911718737310373,10.014466002027405
Green Forest fires in Madagascar from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Madagascar,2021-10-27,2021-11-09,15870.0,MDG,WF 1003226,26.0,13.0,48.856612673101985,-17.24340652893515
Green Forest fires in Chad from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Chad,2021-10-27,2021-11-09,7739.0,TCD,WF 1003227,0.0,13.0,19.034664123971403,10.710992792359553
Green Forest fires in India from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,India,2021-10-27,2021-11-09,5153.0,IND,WF 1003230,0.0,13.0,78.7774596011174,26.054401024618727
Green Forest fires in Central African Republic from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Central African Republic,2021-10-27,2021-11-09,6334.0,CAF,WF 1003231,0.0,13.0,22.973007556987465,10.078705140854957
Green Forest fires in Australia from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-27,2021-11-09,7190.0,AUS,WF 1003235,0.0,13.0,143.36575695790566,-15.597082794510948
Green Forest fires in Madagascar from: 27 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Madagascar,2021-10-27,2021-11-09,7336.0,MDG,WF 1003236,22.0,13.0,48.81018619502286,-17.812549591978144
Green Forest fires in Tanzania from: 26 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-26,2021-11-09,7694.0,TZA,WF 1003242,262.0,14.0,34.94930292865127,-9.900866393017962
Green Forest fires in Central African Republic from: 26 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Central African Republic,2021-10-26,2021-11-09,7240.0,CAF,WF 1003243,0.0,14.0,23.1442332207516,9.40292127394846
Green Forest fires in Nigeria from: 26 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Nigeria,2021-10-26,2021-11-09,5591.0,NGA,WF 1003244,0.0,14.0,5.858870313892124,11.908617044862355
Green Forest fires in Central African Republic from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Central African Republic,2021-10-25,2021-11-09,6836.0,CAF,WF 1003245,0.0,15.0,21.984233206445595,10.242967454504164
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,8542.0,TZA,WF 1003252,17.0,15.0,39.38129173833419,-10.443300776889634
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,6760.0,TZA,WF 1003253,326.0,15.0,34.82063060308315,-8.437807101863697
Green Forest fires in Burkina Faso from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Burkina Faso,2021-10-25,2021-11-09,6551.0,BFA,WF 1003254,675.0,15.0,-0.942568880768465,13.470558917758337
Green Forest fires in Mozambique from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-25,2021-11-09,5740.0,MOZ,WF 1003255,0.0,15.0,40.27917031218945,-13.940090244199872
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,5032.0,TZA,WF 1003256,0.0,15.0,35.47735974651411,-11.078942560352727
Green Forest fires in Madagascar from: 26 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Madagascar,2021-10-26,2021-11-09,17499.0,MDG,WF 1003238,6.0,14.0,49.503922207907394,-14.038990905251891
Green Forest fires in Mozambique from: 26 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-26,2021-11-09,5523.0,MOZ,WF 1003239,0.0,14.0,33.48153824881103,-16.923139018560576
Green Forest fires in Central African Republic from: 26 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Central African Republic,2021-10-26,2021-11-09,8916.0,CAF,WF 1003240,0.0,14.0,21.81951935958183,10.039300763320151
Green Forest fires in Australia from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Australia,2021-10-25,2021-11-09,13057.0,AUS,WF 1003260,0.0,15.0,142.25757263618905,-11.560942460632464
Green Forest fires in Mozambique from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-25,2021-11-09,7109.0,MOZ,WF 1003261,0.0,15.0,40.542027778008524,-14.875428366607187
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,6525.0,TZA,WF 1003262,0.0,15.0,35.850050510187685,-9.473854259504428
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,5738.0,TZA,WF 1003264,0.0,15.0,35.59162232258951,-10.099295281330745
Green Forest fires in Madagascar from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Madagascar,2021-10-25,2021-11-09,5268.0,MDG,WF 1003265,2.0,15.0,46.06765060016665,-16.16620729511846
Green Forest fires in Pakistan from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Pakistan,2021-10-25,2021-11-09,5257.0,PAK,WF 1003266,2034.0,15.0,74.44597857731229,32.11178146041673
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,5232.0,TZA,WF 1003267,0.0,15.0,39.25167902897605,-10.256955301006304
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,16240.0,TZA,WF 1003270,0.0,15.0,36.505212611114985,-9.927796039476135
Green Forest fires in Pakistan from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Pakistan,2021-10-25,2021-11-09,14462.0,PAK,WF 1003271,22941.0,15.0,71.85443308356325,30.864782359643854
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,7744.0,TZA,WF 1003276,0.0,15.0,35.57348946487136,-8.819081417033917
Green Forest fires in Madagascar from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Madagascar,2021-10-25,2021-11-09,7589.0,MDG,WF 1003277,56.0,15.0,44.98780805124212,-19.79754797132245
Green Forest fires in Tanzania from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Tanzania,2021-10-25,2021-11-09,6500.0,TZA,WF 1003278,0.0,15.0,37.306781007705816,-7.33217393746978
Green Forest fires in Madagascar from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Madagascar,2021-10-25,2021-11-09,6329.0,MDG,WF 1003279,9.0,15.0,44.7217884653745,-19.476244217131256
Green Forest fires in Mozambique from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Mozambique,2021-10-25,2021-11-09,11089.0,MOZ,WF 1003273,0.0,15.0,33.90767988326562,-20.140561063689006
Green Forest fires in Zambia from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Zambia,2021-10-25,2021-11-09,10910.0,ZMB,WF 1003274,0.0,15.0,30.70987764330616,-14.160425971595972
Green Forest fires in Central African Republic from: 25 Oct 2021 to: 09 Nov 2021.,Green,1.0,0.5,Central African Republic,2021-10-25,2021-11-09,7948.0,CAF,WF 1003287,0.0,15.0,23.001476912493395,10.253372074085238
