active_satellites,inactive_satellites,debris_objects,average_altitude,orbital_velocity,launch_frequency,collision_alerts,solar_activity,orbital_region,traffic_density,congestion
4218,388,19904,34445.27187055554,3.931334099063354,18.66001671961593,94,230.6661996747666,2,0.3044865134147924,0
322,2383,17881,10532.033227218782,2.907800714805493,16.77823244698082,88,222.0544421295099,3,0.9452565745285438,0
938,848,3267,27824.228144693763,1.920527383515792,5.086250791230831,36,165.46680017340034,1,0.6703173315494197,1
4983,521,8975,15396.526140646845,3.1000761988808825,9.467637496943862,62,81.24193131517224,2,0.5749049315521572,1
138,490,13781,32689.49222747405,1.2993573823722153,8.667807893442047,22,241.7402977888356,3,0.12023831264609175,1
1894,2880,1931,20164.552153846005,2.4259697807945235,8.773705998290716,48,174.53998639150547,2,0.10413414544562793,0
870,855,14488,22821.518687394386,3.2746671708683963,0.9956916568215912,85,211.49492494135583,1,0.26589112815607785,1
3074,1128,11441,8778.580996574356,2.01952404348188,3.4727607067889465,92,61.004355067126205,1,0.35751584174096884,0
3434,1260,4255,2259.337950663598,5.654787587469905,3.065204702855815,99,229.36507563426315,3,0.6169575945523548,0
2532,849,8997,27284.715306761584,2.9653551976032517,12.345371264740558,76,188.69910648203637,3,0.16783193857209322,1
804,1171,7624,2621.6297640059406,5.308693016116238,8.235967271729518,2,187.08497795071273,2,0.6925426678108889,1
4777,657,1140,26040.375249224624,5.5071992864078005,6.487760053742171,21,72.02247047428207,1,0.05609169661000035,0
3850,1187,6367,20086.644458233324,4.13101794896198,8.878101807972904,35,192.57265697850949,3,0.8651171817496778,0
4303,803,17026,29556.84892385542,4.143745103217282,6.484280992943027,9,65.3274496241195,1,0.8770914359390812,0
4966,2688,4797,7566.676603175693,5.070242837469213,15.149396392831507,8,61.165191712908666,3,0.8961507534030413,1
1310,1793,19905,19586.76046522197,2.8371944652028516,3.3408386872347595,55,115.06958630035989,3,0.4245879680921013,1
863,1900,18727,22187.335667153264,1.1487147703421177,1.122694683466674,54,54.63392692890234,1,0.13021871679690833,1
451,1848,9437,2859.8610010999796,5.515172185546396,13.014108451895455,18,81.92504518870611,3,0.5096094004204619,0
375,2892,1052,26654.076482735203,5.259677686707849,4.611583035072551,71,195.22534852655647,3,0.7584187631506903,1
3655,859,1441,14127.253780678355,4.334667451301691,12.86708553058888,32,216.98509404862125,3,0.2689981679937292,0
382,317,776,4815.124399774581,7.1303592735592485,1.170835469081093,19,85.90428424870208,3,0.6670200439423504,0
3767,2097,15054,14056.924611800212,4.560373829174853,4.941942459567558,93,214.65950830076534,3,0.01878067925690763,0
2934,1674,10791,3719.193188655696,3.124462645940448,3.0776771339036335,34,146.10601912576374,3,0.8126634842204878,0
1818,1856,16058,31990.252254741285,5.994727176341347,5.813466215853484,30,241.57892912652366,3,0.21767652518303293,0
418,1690,13591,16552.004445619998,7.736824642775154,6.5771050626580845,82,77.8617907684146,3,0.9123926430424434,1
824,1883,14312,5141.404621526149,6.158152214723955,9.903936103911608,49,60.71295645779058,2,0.5424439883174771,0
4663,407,567,9225.025262653815,7.361935188484228,10.402772905999157,45,219.01598115392483,3,0.37546247561504287,0
1768,1955,2293,26142.437900511588,1.788999948006723,12.601960778625589,77,122.39710906779287,3,0.7372640438731218,1
4570,2430,19798,28341.956384870693,1.8469043245396244,6.633042433896891,9,141.4340384408579,2,0.3130342235443059,1
4087,1701,17221,1679.126946984416,2.08223994392087,10.640424855709899,66,152.35880116242632,2,0.7150871388174654,1
3887,1829,7468,2343.711424581531,5.919981057753706,19.80234654498673,33,215.03334559721947,1,0.3125540165452203,0
3360,1242,1265,33035.22912976396,3.727949440702735,4.212785517998441,50,65.20007615146721,1,0.8472941342887195,0
3361,2396,9308,12049.163758442237,4.343977903578233,3.0541161546023265,91,160.22485341784147,1,0.9811028812765892,1
1624,161,11002,7120.994455367576,2.833440806523059,16.85128204556056,82,136.113647836925,1,0.6577855931038158,1
1826,1120,19057,4605.463214975917,6.152740647439006,8.207311979034397,38,118.05606141949052,2,0.5380430103945839,1
4345,1523,10832,17239.277715411317,6.91743587797419,16.937673713371446,89,119.62624412855156,1,0.45989346046921276,1
3263,1263,11884,27803.68646087822,2.1214989463686695,8.49378021320214,67,236.06815091715768,3,0.9291885193373636,1
4909,651,11643,18856.01607844979,2.349138885232962,0.43369723692888495,11,103.62250446066534,2,0.437747555872659,0
339,1133,19035,940.1177305352102,3.3758053652106597,7.49746075786544,25,140.92383302183694,3,0.8100926062351304,1
710,666,3219,17523.797782590555,2.9611661643370466,12.202613644672136,70,148.5604695477929,1,0.0038699232625177826,0
1939,946,18630,11357.323364795964,4.720756143538331,8.951095242096159,66,193.97275629878465,1,0.8924347003813187,1
4431,1107,6967,24646.358292156965,6.268054479610115,9.186859371165843,89,153.7973117698344,3,0.3867444254082445,1
328,1639,14597,18941.621068466764,6.552915861190415,19.96631884090484,1,174.24654780488703,1,0.27850530830551146,1
855,2621,19270,34759.06996765224,2.459147814244526,10.882543349646829,11,129.7661711289329,1,0.15087732126117592,1
407,1506,1704,21614.276714520573,2.2290729789941017,13.938795103699848,58,193.72332735228727,1,0.07151549120076273,1
1408,1146,17471,22842.81858661504,3.545859928150483,14.419458431704646,31,143.1703601450482,1,0.8822169342231337,0
3389,1736,1406,18824.26168623736,2.0340677396373907,0.003425107359504853,50,94.54262280858703,3,0.3316994058830717,1
1452,660,12435,11333.996445034965,1.6425794599172405,11.049219563893939,10,213.38604369494539,1,0.9724570977925974,1
3350,461,18585,22775.59305344508,2.6980708856209765,19.261125511363254,31,203.09043417212666,2,0.42094180858223584,1
3406,2919,17677,12118.236469937852,3.7576064382530463,15.01645645655638,63,175.498029140615,3,0.9477535788961388,1
1021,1060,11753,25881.063685314297,5.114891660475268,6.808548409157391,44,154.3894426519592,3,0.6582980589984118,1
835,2826,13373,8679.102455487544,6.062951596582742,7.2914242102786275,78,91.69922133592026,2,0.154022050727044,1
3502,1948,14025,13362.276985559625,2.55968054495378,6.07234395572843,53,223.67081664101212,1,0.30597770432645177,1
4224,1438,9830,21094.610090232472,6.730646621238981,12.604165404364643,5,69.43846815646913,3,0.9409632670649392,1
3964,2771,13043,22700.002945506698,1.2356953308971348,1.9463097939063512,25,126.63675372530747,2,0.4291376235611488,0
2296,2354,10313,24136.340433041754,4.108321977160667,5.800008276057776,7,220.51218642431397,2,0.056129523648017154,1
4199,2906,13193,25271.329579945035,5.431535821413856,9.964289514508998,7,169.11335762200684,2,0.3402913936502294,0
3463,1358,7122,11595.368304611096,3.0388481931897457,10.704341406941342,37,137.72397568358886,3,0.8762428335270426,1
2830,2421,16151,32154.235393324863,5.78584362859178,12.148153393024163,7,208.27216070124314,2,0.9975600426434679,1
3904,1272,16498,1271.623175510189,7.069374327132787,15.9444997210334,16,247.9028086519575,2,0.02964841894913317,1
4278,2715,3326,6945.79178105634,1.625564243443978,3.264728536037249,82,87.7626789232268,2,0.47103392034905955,0
1277,791,8950,2711.041340520457,4.587922954434554,4.5003044654275115,2,60.1466003781594,3,0.24597352256724248,1
1927,2017,4198,24241.02361140821,1.1313935219072362,17.44625606209446,40,142.5976078182439,2,0.9815733140204397,0
1018,2027,15639,9997.215465813131,2.957020003364822,16.623178513171535,72,107.47922219901108,3,0.38400286192186284,1
3145,1404,10436,7329.6955596885755,1.9585819469544097,16.43141449200575,52,183.35030746165376,3,0.9336290878100019,0
575,259,14417,17407.896055136243,5.369925033791192,4.172315579627403,96,148.8516717433155,2,0.6106185292293708,1
3852,2011,5137,22361.901278547466,2.740785669446554,1.1651334466640773,95,149.80059048244675,1,0.891826015260855,1
430,1931,8914,22369.009995285647,2.9767871882685055,10.468297175709196,95,120.99640579638229,3,0.9491177138956006,0
448,2856,19091,20156.80055417529,2.4394120441198424,17.4008558959085,69,92.13460982719295,2,0.1048726858584419,0
567,262,5739,35713.11168870624,2.7066175346750647,4.750337663544453,61,92.69086160648561,3,0.2017374009720002,0
1851,1738,13667,30995.689022153027,2.5757715076646264,18.084006023761066,52,127.39404801798484,2,0.26534828259611964,1
786,1583,7667,8751.195343171443,5.885099246382969,2.830650035121076,58,186.36715617392423,2,0.5351791597330053,1
4364,1990,18246,27362.042095526547,7.690672798780905,5.9619239985929084,92,117.42983376824535,1,0.24120152530312577,0
1821,1997,8548,20580.840546876436,4.431619974347748,5.965764741923807,80,115.20342383332351,3,0.9337739406779398,1
1877,339,13059,2724.581948558203,5.202714569988254,3.0220033974375826,82,135.00011642462385,3,0.18079385394855507,1
3357,2065,3993,1975.002840233442,6.726743003714544,17.455563456716916,94,248.1722909977231,3,0.17101947419624786,0
1481,1835,3974,28826.36209185964,4.332743034928728,8.251798855604749,82,68.24712812990047,3,0.1516286522655257,0
353,585,12625,19710.666690398502,3.11417057412275,3.8131490280018276,22,108.93049670221858,2,0.4359912334261157,0
4356,770,5095,20653.431020992204,7.656823750450694,2.944884978755433,46,108.40042058841473,3,0.04522959663412329,1
126,1959,7234,12238.432164444961,7.343095866784895,8.41828205636147,34,244.90015566046128,1,0.6800689722753611,0
2718,2571,4555,33506.46094627545,2.5425183397916236,0.34576781426374437,13,131.43560000368723,3,0.24869705841769318,0
2503,1117,4168,25737.850604563275,5.921535130700262,2.421121881919992,64,163.394386900811,2,0.9334719095130809,1
1086,1320,8303,33414.25532956546,5.529976755689532,0.0739617103075707,96,89.62619215099808,2,0.17975787359683204,0
1713,1165,13214,3753.7678154896503,5.547429947559571,0.4877093247304831,48,52.54166793755752,2,0.07885217062942096,1
3634,2361,4157,21097.510707139387,6.8142211326036595,19.94747453696011,35,117.85388303651688,2,0.40244482565232076,0
1278,2831,16861,23023.475543828627,5.718739348192912,8.977784320446325,0,177.80661239108625,2,0.24526227205753215,0
2846,352,17382,4710.5609547821405,4.626026901189205,14.57849557036846,83,188.30809550303348,3,0.8690934414428715,1
795,116,15052,12596.28657411176,6.922461528995109,14.741614973650613,21,200.77516646484642,3,0.5203557860826957,0
4523,215,12052,7889.995629694378,2.8538869862380167,17.608149519151674,34,222.13272882831353,2,0.476720114292141,1
3476,2015,9381,35443.631325850445,5.754578653165264,2.074915680572156,2,73.12460846995413,2,0.7782532081609689,0
1855,1327,3848,19654.26384324127,5.910641950840102,10.513450037242647,11,66.55852244427875,3,0.6526387443949316,1
4923,792,7053,11486.34068464921,7.092241474504758,6.434387215356638,36,207.5370806557711,2,0.009622296710474654,1
756,911,11332,23988.98014322241,7.988153458063816,10.969646713665476,57,137.15026780650996,2,0.6854480653944199,1
4573,2135,11910,23811.804811223676,4.9028590523791,6.642390531109916,76,239.42334533433313,1,0.7123974074961079,1
1372,894,6326,12634.427458742015,4.390897502086413,3.6731589543503707,11,238.69694129038638,1,0.1743515758128984,0
2519,250,17461,35782.43835164225,5.204782616175351,13.4565445398269,1,78.33042114460163,1,0.7093816876915313,0
4105,2393,16947,29160.824653105952,5.61074330250686,0.7685788173167252,83,188.24495342856295,1,0.9938512919031721,1
4662,1181,9056,14531.390478175448,5.990889573043438,17.90771053707724,64,63.42146251805425,2,0.29405550266631963,1
1124,2856,7060,23830.124525831317,2.968543932407435,2.925309054969625,57,130.68200488465078,2,0.03857202331057297,0
2685,606,13405,25637.318493694704,4.409226724009465,12.302884558628044,59,218.3420087615196,2,0.8504183252350728,0
1831,2388,16524,6422.631403938553,3.5964440571390597,15.08409522189118,40,142.1919045042806,2,0.2049168195237009,0
727,1215,8054,31638.098362163895,1.2714129793156699,1.4585495094578627,34,56.722686656930456,1,0.7784120312796028,1
2644,1729,13606,29772.153594432973,5.266664055018169,18.065891359389212,87,98.06572873759742,3,0.4070602331450187,0
368,2064,4196,27253.16251961289,7.12370165801079,7.123543719721193,89,67.27408862811023,2,0.9038368276278195,0
4154,2048,1712,8171.80298534397,7.4503089143428785,19.934528514819146,10,131.64705836792749,2,0.9419775063723054,1
2756,491,13580,5077.7433701060545,4.621965569722679,1.375638408935671,51,189.33980980189932,3,0.39606981331327595,0
1532,145,6897,6663.621396826453,6.361192037972297,14.335467890524438,51,182.07148121659543,3,0.9808760520856256,1
154,254,18427,3530.0733714353187,5.98688918288485,3.2142888734195285,61,193.7879989559128,3,0.02777357304408201,1
3995,610,8421,33862.411712859226,2.6022858360111534,8.053852214671263,62,126.76320164432167,1,0.5690114399475386,1
3732,381,6130,30683.501295455757,1.4403738052733623,8.864249373048008,14,103.05591978015585,2,0.7387781554897936,1
2557,1549,19670,3449.904914264856,6.234994834597452,8.123096914374967,69,61.386463474920625,1,0.42777328067335274,0
1492,129,19953,24471.351275015564,2.978860734470991,6.7514614645536515,39,238.31507206479893,1,0.658728629173231,0
4685,820,3340,8992.027138619791,4.84567715247863,15.344190414822299,8,73.65605453196315,3,0.30740616030543566,1
2263,2409,16757,818.3967885673477,4.6684506345139525,16.397790582350407,69,85.64883222890289,3,0.07741039509371805,0
1893,1446,6582,10667.63852348078,6.725117339034487,6.712283668765684,16,55.0001602128523,1,0.8349100034951585,0
2441,2230,14527,15953.07648139801,5.512519626214388,9.652898230873406,22,113.43364475224867,3,0.29636086862240374,1
3117,1926,10202,917.3660786270505,6.930031193318981,8.43515995260556,57,213.76939402284478,3,0.19564712856537747,0
566,2182,8403,11789.177103635835,6.265651871044194,11.870337305530603,94,116.4493464405751,3,0.1998786654652276,0
2612,2152,7865,25272.624128537565,7.998819231133341,3.0053205051192555,79,183.1965453677015,1,0.822560413246096,0
4303,1129,18154,8377.738833434827,7.047124781907889,16.113698822273733,50,243.10891529499878,1,0.0657369845114214,1
664,1370,5371,17559.16851666359,2.477536204312115,15.940254362610634,56,228.5061197492952,2,0.4978949193868317,0
3599,1216,3758,31975.39668670533,7.729722434003202,11.808263171561801,85,85.9944299006576,3,0.1943024929361531,0
2530,1914,8824,1216.3971988815688,3.3809401604163662,14.922884558722862,15,121.84146743549518,1,0.6517705935531974,1
2938,2128,5440,28325.80981247019,5.254880165668064,19.770103358048218,44,200.22809962239123,3,0.7990067244673912,0
4355,414,14994,13943.36308617627,7.589455062539067,18.450160160461035,60,245.53173232829226,2,0.5616503728280426,1
2537,2582,3689,19573.166099093207,2.4991569923268853,12.228978977316306,11,193.18698775117863,2,0.6148742896983356,1
1894,643,4129,8465.207850278071,7.001092734582029,10.228028475212946,72,100.44250410509707,2,0.6234612807477269,1
3174,2916,13161,20926.35489164209,7.6720682357623815,10.690541228044781,5,76.5645412852867,2,0.5730057927438139,1
4228,2580,15239,26359.047453050498,6.976251034460371,9.332290068568952,3,149.03193721401576,2,0.21907309903870087,0
3079,1359,9747,7415.057882452261,6.734199302526863,9.604519551690489,80,88.59027153758316,3,0.6535102478538679,1
931,1663,10836,12489.023676035333,2.8523005638363443,14.640740214690101,73,95.52295942825808,2,0.7742265945965173,0
381,1664,1382,20512.168117941786,3.8496976192901236,19.842432616697497,34,176.88636021856027,1,0.8241216919100901,1
3347,2259,11126,15120.759689923014,6.322338236082579,0.9062859449943717,46,152.96707054454035,3,0.07937305198040678,0
3757,2138,5415,10694.873028419428,1.8271579398030147,4.603762439068991,84,74.13865491019855,3,0.3977073153935735,1
3727,1231,12542,16370.410097708176,7.218607719176977,4.204152737062012,18,80.73562221984962,2,0.369215578406095,1
238,534,2732,10611.634065065451,2.471798770286651,16.657123601753018,26,53.88687872493156,2,0.9234610138072519,1
4648,472,3505,11007.074284817254,4.953646763876192,8.394477013186453,10,93.9319767743376,3,0.6594603455604583,1
1350,2418,18091,22060.68564709852,1.735416543785169,10.50264534243228,69,227.46263207115916,1,0.47277709418862734,1
2497,1019,2417,17278.936725846794,2.2963296265497264,9.38304670584704,58,208.606669243954,3,0.9596557010808849,1
630,1996,3279,24439.185642238557,5.098500431169192,17.073625737632476,40,132.9563802718233,2,0.16080169779436704,1
1833,2336,10741,30180.530963154066,5.4424951303619835,9.994396021750187,42,198.3868202124692,2,0.36154729479526915,0
1435,1688,13888,33958.15876491453,2.8882606325162983,13.356919832980916,27,131.39385221422236,1,0.6290597035829558,1
3802,2859,3542,5618.377641933577,1.833681204524647,0.38967037440361674,62,208.42080790959392,1,0.5101091486160659,1
208,2154,4050,22617.61435767387,4.846891500696502,13.049088891342304,66,86.3891951026437,1,0.5905842774250799,1
